age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
24,3,15,10,4,0,1,4,0,0.0,0.0,40,38,0
53,3,9,13,2,2,0,1,1,0.0,1.1428240362981386,40,24,0
54,5,4,3,2,4,0,4,1,0.0,0.0,55,38,0
28,3,15,10,4,0,1,4,0,0.0,0.0,40,38,0
20,7,15,10,4,14,3,4,0,0.0,0.0,30,38,0
23,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
33,6,9,13,4,0,4,4,0,0.0,0.0,40,38,0
45,3,15,10,2,12,5,4,0,0.0,0.0,40,38,0
47,5,5,4,2,4,0,4,1,0.0,0.0,72,38,1
35,3,11,9,2,2,0,4,1,0.0,0.0,48,38,0
20,3,7,12,4,11,3,4,0,0.0,0.0,20,38,0
35,0,11,9,0,3,4,4,0,0.0,0.0,40,38,0
50,3,9,13,2,11,0,4,1,0.0,0.0,40,38,0
40,3,0,6,4,13,1,4,1,0.0,0.0,40,38,0
50,3,0,6,2,4,0,4,1,0.0,0.0,32,38,0
33,3,6,5,0,2,1,4,1,0.0,0.0,50,38,0
37,3,9,13,4,11,1,4,0,0.0,0.0,44,38,0
37,3,15,10,2,2,0,4,1,0.0,0.0,40,38,1
25,5,11,9,2,11,0,4,1,0.0,0.0,50,38,0
17,3,0,6,4,7,3,2,1,0.0,0.0,15,38,0
49,5,11,9,2,3,0,4,1,0.0,0.0,50,38,0
66,3,11,9,6,11,1,2,0,0.0,0.0,24,38,0
24,3,11,9,2,7,5,4,0,0.0,0.0,24,38,0
50,3,13,1,2,7,0,4,1,0.0,0.0,40,25,0
56,3,9,13,0,9,1,1,0,0.0,0.0,40,29,0
68,3,11,9,2,7,0,4,1,0.0,0.0,40,38,0
65,3,11,9,0,0,1,4,0,0.0,0.0,40,38,0
67,3,15,10,6,11,1,4,1,0.0,0.0,18,38,0
17,3,1,7,4,7,3,4,1,0.0,0.0,18,38,0
27,3,15,10,4,7,1,4,1,0.0,0.0,38,25,0
47,1,1,7,3,2,1,2,1,0.0,0.0,40,38,0
40,3,11,9,2,13,0,4,1,0.0,0.0,50,38,0
39,6,11,9,2,2,0,4,1,0.0,0.0,40,25,0
36,3,11,9,0,13,4,4,1,0.0,0.0,40,38,0
49,6,11,9,6,3,1,4,0,0.0,0.0,40,38,0
59,3,11,9,0,0,1,4,0,0.0,0.0,16,38,0
46,3,9,13,6,3,4,4,0,0.0,0.0,20,38,0
71,7,9,13,2,14,0,4,1,8.148156439921625,0.0,16,38,0
42,5,12,14,0,3,4,4,0,0.0,0.0,70,38,0
46,4,14,15,2,9,0,4,1,0.0,0.0,50,38,1
41,3,11,9,4,12,1,2,0,0.0,0.0,40,38,0
20,6,15,10,4,7,3,4,0,0.0,0.0,10,38,0
30,3,1,7,2,6,0,4,1,0.0,0.0,55,38,0
29,3,15,10,0,0,1,4,1,0.0,0.0,36,38,0
28,3,9,13,4,7,1,4,1,0.0,0.0,50,38,0
61,5,11,9,2,0,5,4,0,0.0,0.0,36,38,0
30,3,9,13,2,3,0,4,1,0.0,1.14758665350844,60,38,1
27,3,15,10,4,12,3,4,1,0.0,0.0,40,7,0
58,5,15,10,2,9,0,4,1,0.0,0.0,32,38,0
37,3,5,4,2,2,0,4,1,0.0,0.0,45,25,0
24,3,8,11,4,3,1,4,1,0.0,0.0,40,38,0
48,3,6,5,0,13,1,4,1,0.0,0.0,40,38,0
24,3,9,13,4,9,1,1,1,0.0,0.0,16,38,0
47,3,6,5,2,2,0,4,1,8.386400901166214,0.0,48,38,1
33,3,15,10,4,3,3,1,0,0.0,0.0,40,38,0
26,3,9,13,4,10,2,4,1,0.0,0.0,45,38,0
43,3,9,13,2,3,0,4,1,9.617470759403409,0.0,50,38,1
29,3,7,12,4,11,1,4,1,0.0,0.0,40,38,0
33,3,15,10,2,12,0,2,1,0.0,0.0,40,38,0
45,3,11,9,2,13,0,4,1,0.0,0.0,40,38,1
44,3,11,9,2,9,0,4,1,0.0,0.0,40,38,0
44,3,15,10,0,0,1,4,1,0.0,0.0,40,38,0
34,6,11,9,4,7,1,2,0,0.0,0.0,40,38,0
25,3,8,11,4,9,3,4,0,0.0,0.0,36,38,0
59,3,14,15,2,3,0,2,1,0.0,0.0,40,38,0
33,3,9,13,2,0,5,4,0,0.0,1.1458597492689129,40,38,1
45,4,9,13,2,3,0,4,1,0.0,0.0,50,38,1
58,3,11,9,0,0,1,4,0,0.0,0.0,42,38,0
18,3,11,9,4,5,3,4,1,0.0,0.0,26,38,0
35,3,8,11,0,2,1,4,1,0.0,0.0,40,38,0
55,3,0,6,2,2,0,4,1,0.0,0.0,40,38,1
43,3,1,7,5,11,4,4,0,0.0,0.0,40,38,0
36,3,2,8,2,6,0,4,1,0.0,0.0,40,38,0
42,5,9,13,2,3,0,4,1,0.0,0.0,45,38,1
45,3,11,9,2,13,2,4,0,0.0,0.0,50,38,0
20,1,15,10,4,5,1,4,1,0.0,0.0,40,38,0
27,5,11,9,2,4,0,4,1,0.0,0.0,40,38,0
23,3,15,10,4,11,3,4,0,0.0,0.0,8,38,0
55,3,4,3,2,7,0,4,1,0.0,0.0,40,38,0
51,3,1,7,4,7,2,1,1,0.0,0.0,35,38,0
17,3,0,6,4,7,3,4,1,0.0,0.0,16,38,0
28,3,11,9,4,2,3,4,1,0.0,0.0,50,38,0
31,3,9,13,2,7,0,4,1,0.0,0.0,40,38,0
66,7,1,7,2,14,0,4,1,0.0,0.0,40,38,1
61,5,11,9,2,3,0,4,1,0.0,0.0,30,38,1
19,3,11,9,4,7,3,4,1,0.0,0.0,20,38,0
28,3,15,10,5,0,1,4,1,0.0,0.0,40,38,0
39,3,12,14,2,9,0,4,1,0.0,0.0,45,38,0
34,3,11,9,2,0,0,2,1,0.0,0.0,40,38,1
53,3,11,9,2,9,0,4,1,0.0,0.0,40,38,1
54,3,9,13,0,9,1,4,0,0.0,0.0,40,38,0
44,3,9,13,2,3,0,4,1,0.0,0.0,35,38,1
34,3,7,12,4,0,3,4,0,0.0,0.0,40,38,0
41,3,11,9,2,2,0,4,1,11.512925464970229,0.0,60,38,1
26,5,11,9,2,3,0,4,1,0.0,0.0,40,11,0
38,3,12,14,4,0,1,4,0,0.0,0.0,40,38,0
28,3,14,15,4,9,1,4,1,0.0,0.0,45,38,0
63,3,11,9,2,6,0,4,1,0.0,0.0,40,38,1
51,3,15,10,2,11,0,4,1,0.0,0.0,40,38,0
53,0,7,12,2,0,5,2,0,0.0,0.0,40,38,1
35,0,7,12,0,9,4,2,0,0.0,0.0,40,38,0
49,4,9,13,4,11,1,4,1,0.0,0.0,60,38,0
43,3,15,10,2,9,0,4,1,0.0,0.0,40,38,1
50,6,11,9,2,2,0,4,1,0.0,1.1367806684484028,40,38,1
49,4,15,10,0,11,1,4,0,0.0,0.0,40,38,0
43,1,11,9,2,2,0,4,1,0.0,0.0,40,38,1
49,3,14,15,4,4,2,4,1,0.0,0.0,48,38,0
29,3,8,11,2,12,2,4,0,0.0,0.0,40,38,0
30,3,8,11,4,0,3,4,0,0.0,0.0,32,38,0
32,3,11,9,2,7,5,2,0,0.0,0.0,40,38,0
51,4,15,10,0,11,3,4,0,0.0,0.0,70,38,0
33,0,11,9,2,9,0,4,1,0.0,0.0,40,38,0
38,3,9,13,0,11,3,4,1,0.0,0.0,50,38,0
38,4,11,9,0,2,1,4,1,0.0,0.0,40,38,0
45,3,11,9,2,13,0,4,1,0.0,0.0,42,38,0
18,0,11,9,4,5,3,4,1,0.0,0.0,50,38,0
69,5,7,12,2,11,0,4,1,9.906084178383393,0.0,15,38,1
54,3,15,10,6,11,4,4,0,0.0,0.0,40,38,0
44,0,9,13,2,0,0,1,1,0.0,1.14758665350844,40,29,1
40,3,11,9,0,0,4,2,0,0.0,1.100870912496013,40,38,0
40,3,11,9,4,5,3,4,1,0.0,0.0,44,38,0
20,3,15,10,4,11,1,4,1,0.0,0.0,50,38,0
36,3,11,9,2,2,0,4,1,9.617470759403409,0.0,56,38,1
39,3,9,13,2,3,0,4,1,0.0,0.0,40,38,1
18,3,1,7,4,7,3,4,1,0.0,0.0,40,38,0
42,3,11,9,2,13,0,4,1,0.0,0.0,40,38,0
27,3,15,10,2,2,0,4,1,0.0,0.0,50,38,0
22,7,15,10,4,14,3,4,1,0.0,0.0,15,38,1
38,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
24,3,15,10,4,3,1,2,1,0.0,0.0,35,38,0
41,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
20,3,15,10,4,8,3,4,0,0.0,0.0,45,38,0
62,3,1,7,0,6,1,2,0,0.0,0.0,40,38,0
31,3,12,14,4,3,1,4,0,11.512925464970229,0.0,40,38,1
35,3,11,9,2,3,0,4,1,0.0,0.0,45,38,1
58,4,11,9,2,3,0,4,1,0.0,0.0,40,38,1
20,3,15,10,4,11,3,2,0,0.0,0.0,20,38,0
38,3,11,9,2,2,0,4,1,0.0,1.1413178523994012,50,38,0
29,3,9,13,2,11,0,4,1,0.0,0.0,55,38,1
21,3,15,10,4,9,3,2,0,0.0,0.0,40,38,0
27,3,5,4,0,12,1,4,0,0.0,0.0,50,38,0
48,6,9,13,0,9,1,4,1,0.0,0.0,40,38,0
34,3,11,9,4,9,1,4,0,0.0,0.0,37,20,1
33,3,6,5,2,6,0,4,1,0.0,0.0,40,38,0
29,3,11,9,4,11,4,4,0,0.0,0.0,42,38,0
45,3,8,11,0,11,1,4,0,0.0,0.0,44,38,0
22,3,15,10,4,7,3,4,1,6.962243464266207,0.0,15,38,0
31,1,15,10,2,7,0,4,1,0.0,0.0,40,38,0
25,3,15,10,4,5,3,1,1,0.0,0.0,40,27,0
59,3,11,9,0,11,1,4,1,7.697575346802343,0.0,40,38,0
18,7,15,10,4,14,3,4,0,0.0,0.0,30,38,0
18,3,1,7,4,7,3,4,0,0.0,1.1423662552727727,20,38,0
42,3,5,4,2,5,0,4,1,0.0,0.0,99,38,0
42,5,9,13,2,9,0,4,1,0.0,0.0,52,38,1
26,1,9,13,4,10,4,2,0,0.0,0.0,40,38,0
18,7,2,8,4,14,3,4,0,0.0,0.0,20,38,0
20,3,11,9,4,7,3,4,0,0.0,0.0,40,38,0
18,1,15,10,4,3,3,4,1,0.0,0.0,12,38,0
44,3,15,10,2,7,0,4,1,0.0,0.0,40,38,0
76,1,11,9,6,7,1,4,0,0.0,1.141227057252392,40,38,0
34,3,11,9,4,7,1,2,0,0.0,0.0,25,38,0
60,4,15,10,2,2,0,4,1,0.0,0.0,20,38,0
19,3,15,10,4,7,3,4,1,0.0,0.0,35,38,0
35,3,11,9,2,12,0,4,1,8.895492631451633,0.0,38,38,1
26,3,11,9,0,6,1,4,1,0.0,0.0,40,38,0
41,3,9,13,0,3,1,4,0,0.0,0.0,45,38,1
29,3,9,13,4,9,1,1,1,0.0,0.0,1,23,0
24,3,15,10,4,7,1,4,1,0.0,0.0,35,38,0
39,3,11,9,2,2,0,4,1,0.0,1.1450816725329274,40,38,1
58,1,11,9,0,0,1,2,1,0.0,0.0,40,38,0
40,3,11,9,2,6,0,4,1,0.0,0.0,40,25,0
29,3,7,12,2,12,0,4,1,0.0,0.0,40,38,1
44,5,9,13,2,4,0,4,1,0.0,0.0,50,38,0
27,3,11,9,4,5,3,4,1,0.0,0.0,40,38,0
52,4,9,13,2,3,0,4,1,0.0,0.0,60,38,0
40,0,11,9,2,11,0,4,1,0.0,0.0,40,38,0
59,4,4,3,2,3,0,1,1,11.512925464970229,0.0,40,2,1
19,3,11,9,4,11,3,2,0,0.0,0.0,35,38,0
23,3,15,10,4,0,3,4,0,0.0,0.0,37,38,0
32,3,8,11,0,0,4,4,0,0.0,0.0,35,38,0
34,3,8,11,2,11,0,4,1,0.0,0.0,40,38,0
62,3,11,9,2,0,0,4,1,0.0,0.0,42,38,0
68,5,11,9,2,4,0,4,1,0.0,0.0,50,38,0
64,3,11,9,2,2,0,4,1,0.0,0.0,50,38,0
33,1,15,10,4,12,1,4,1,0.0,0.0,40,38,0
64,3,15,10,2,7,0,4,1,0.0,0.0,20,38,0
42,3,15,10,4,3,1,4,1,0.0,0.0,40,38,1
60,3,15,10,0,3,1,4,0,0.0,0.0,40,38,0
35,3,15,10,0,11,1,4,1,0.0,0.0,50,38,0
33,3,9,13,2,2,0,2,1,0.0,0.0,40,38,0
74,5,11,9,2,4,0,4,1,0.0,0.0,14,38,0
38,5,15,10,2,2,0,4,1,0.0,0.0,30,38,0
43,3,8,11,0,2,1,2,1,0.0,0.0,40,38,0
36,1,9,13,2,0,0,2,1,0.0,0.0,50,38,1
45,5,9,13,2,3,5,1,0,0.0,0.0,48,38,0
45,5,11,9,2,9,0,4,1,0.0,0.0,40,38,1
28,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
48,3,7,12,2,2,0,4,1,0.0,1.1450816725329274,46,38,1
25,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
42,6,11,9,0,0,1,4,1,0.0,0.0,40,38,0
22,6,15,10,4,11,3,4,0,0.0,0.0,12,38,0
43,3,11,9,2,6,0,4,1,0.0,0.0,40,30,0
35,3,1,7,5,2,4,4,1,0.0,0.0,40,38,0
42,5,11,9,2,2,0,4,1,0.0,0.0,50,38,0
56,5,12,14,5,11,4,4,0,0.0,0.0,36,38,0
22,3,9,13,4,3,1,4,1,0.0,0.0,30,38,0
29,3,8,11,4,6,1,4,1,0.0,0.0,40,38,0
38,1,9,13,2,3,0,0,1,0.0,0.0,50,38,1
51,1,15,10,0,10,4,2,0,0.0,0.0,40,38,0
35,3,9,13,2,11,0,4,1,0.0,0.0,40,38,1
42,6,8,11,2,3,0,4,1,0.0,0.0,40,38,1
21,3,15,10,4,7,3,4,1,0.0,0.0,18,38,0
54,1,11,9,2,7,0,4,1,0.0,0.0,40,38,0
19,3,15,10,4,0,3,4,0,0.0,0.0,15,38,0
36,1,9,13,2,0,5,4,0,0.0,0.0,40,38,1
62,0,15,10,4,9,1,4,1,0.0,0.0,40,38,1
52,3,0,6,6,11,4,2,0,0.0,0.0,40,38,0
45,3,2,8,2,2,0,4,1,0.0,0.0,40,38,0
64,3,11,9,2,6,5,4,0,0.0,0.0,30,3,0
66,3,15,10,2,13,0,2,1,0.0,0.0,40,38,1
53,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
36,3,12,14,2,9,0,4,1,0.0,0.0,60,38,1
37,3,15,10,4,12,1,4,1,0.0,0.0,35,38,0
17,5,1,7,4,9,3,4,0,0.0,0.0,4,38,0
34,3,7,12,2,11,0,4,1,0.0,0.0,50,38,1
28,3,2,8,2,6,0,4,1,0.0,0.0,40,38,0
23,3,9,13,4,9,1,4,1,0.0,0.0,40,38,0
18,7,15,10,4,14,3,4,0,0.0,0.0,20,38,0
28,3,15,10,4,0,1,4,0,0.0,0.0,15,38,0
32,5,11,9,2,2,0,4,1,8.279697133877628,0.0,32,38,0
17,3,2,8,4,7,3,4,0,0.0,0.0,30,38,0
51,6,9,13,2,10,0,4,1,8.895492631451633,0.0,40,38,1
41,3,15,10,4,9,1,4,1,0.0,0.0,40,38,0
58,3,11,9,4,3,1,4,0,0.0,0.0,43,38,0
31,3,15,10,2,6,5,4,0,0.0,0.0,18,38,0
28,3,9,13,2,3,0,4,1,0.0,0.0,40,38,0
21,3,11,9,4,2,4,4,1,0.0,0.0,50,38,0
44,5,14,15,2,9,0,4,1,0.0,1.14758665350844,50,38,1
31,5,0,6,2,4,0,4,1,0.0,0.0,55,31,1
39,3,9,13,0,13,1,4,1,0.0,0.0,55,38,0
30,3,0,6,2,2,0,4,1,0.0,0.0,40,25,0
56,5,12,14,2,11,0,4,1,0.0,0.0,40,38,1
41,3,12,14,2,0,5,4,0,0.0,0.0,50,38,1
24,3,15,10,4,0,3,4,0,0.0,0.0,40,38,0
33,3,11,9,2,2,0,4,1,0.0,0.0,44,38,0
36,3,12,14,2,3,0,1,1,9.617470759403409,0.0,40,16,1
31,3,11,9,2,6,0,4,1,0.0,0.0,40,38,1
39,3,15,10,2,6,0,4,1,0.0,1.1450816725329274,42,38,1
41,3,9,13,0,9,1,4,1,0.0,0.0,45,38,0
19,3,15,10,4,0,3,4,1,0.0,0.0,30,38,0
57,3,7,12,4,3,1,4,0,0.0,0.0,35,38,0
35,3,11,9,2,3,0,4,1,0.0,0.0,55,38,1
34,5,11,9,3,2,1,4,1,0.0,0.0,50,38,1
38,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
21,3,9,13,4,9,1,4,1,0.0,0.0,40,38,1
25,3,11,9,4,2,2,4,1,0.0,0.0,45,38,0
49,3,1,7,2,13,0,4,1,0.0,0.0,40,38,0
34,1,9,13,2,13,0,4,1,0.0,0.0,40,38,1
22,7,11,9,4,14,1,4,0,0.0,0.0,36,38,0
60,3,15,10,6,13,1,4,1,0.0,0.0,28,38,0
35,3,11,9,2,12,5,4,0,0.0,0.0,35,38,1
42,5,9,13,2,3,0,4,1,0.0,0.0,40,38,1
61,1,12,14,2,9,5,4,0,0.0,0.0,30,38,0
24,3,9,13,4,3,1,4,0,0.0,0.0,40,38,0
26,3,11,9,4,2,3,4,1,0.0,0.0,50,38,0
64,3,5,4,2,13,0,4,1,0.0,0.0,48,25,1
47,1,12,14,0,9,4,4,1,0.0,0.0,45,38,1
23,3,1,7,4,2,3,4,1,0.0,0.0,60,38,0
34,3,15,10,0,9,1,4,1,0.0,0.0,15,38,0
47,3,0,6,0,12,4,2,0,0.0,0.0,38,38,0
43,4,15,10,4,3,1,4,1,0.0,0.0,50,38,1
47,4,11,9,2,3,0,4,1,0.0,0.0,50,38,0
57,3,11,9,2,11,0,4,1,0.0,0.0,40,25,0
19,3,15,10,4,0,3,4,1,0.0,0.0,10,38,0
36,3,0,6,5,11,3,1,0,0.0,0.0,40,38,0
72,5,9,13,6,4,1,4,1,0.0,0.0,40,38,1
34,1,15,10,2,3,0,4,1,0.0,0.0,45,38,1
31,3,11,9,2,13,0,4,1,0.0,0.0,45,38,1
25,7,11,9,2,14,5,4,0,0.0,0.0,25,38,0
23,3,15,10,4,11,3,2,0,0.0,0.0,14,38,0
18,3,1,7,4,11,4,4,1,0.0,0.0,20,38,0
41,3,15,10,2,0,0,4,1,0.0,0.0,40,38,1
45,3,15,10,3,11,1,4,1,0.0,0.0,40,38,0
37,3,0,6,2,13,0,4,1,0.0,0.0,50,38,1
27,3,9,13,4,3,1,4,0,0.0,0.0,30,38,0
50,3,11,9,0,0,1,2,0,0.0,0.0,40,38,0
41,5,14,15,2,9,0,4,1,9.617470759403409,0.0,50,38,1
20,3,11,9,4,2,3,4,1,0.0,0.0,40,38,0
60,3,9,13,2,11,0,4,1,0.0,0.0,40,38,1
21,7,15,10,4,14,3,4,0,0.0,0.0,40,38,0
23,3,11,9,4,11,1,4,0,0.0,0.0,24,38,0
32,3,11,9,2,13,0,4,1,0.0,0.0,40,38,0
62,3,9,13,2,3,0,4,1,0.0,0.0,50,38,1
40,3,15,10,2,11,0,4,1,8.552367266423891,0.0,40,38,1
42,3,9,13,2,3,0,4,1,0.0,0.0,60,38,1
34,3,11,9,0,7,4,2,0,0.0,0.0,40,38,0
37,1,11,9,3,7,4,4,0,0.0,0.0,10,38,0
42,7,11,9,2,14,0,4,1,0.0,0.0,52,38,0
18,3,15,10,4,2,3,4,1,0.0,0.0,25,38,0
27,3,12,14,4,3,1,4,0,0.0,0.0,40,38,0
27,0,15,10,2,0,0,2,1,0.0,0.0,32,38,0
61,5,14,15,4,9,1,4,0,0.0,0.0,30,29,0
41,3,1,7,2,2,0,4,1,0.0,0.0,40,38,0
46,1,9,13,2,9,5,4,0,0.0,0.0,21,38,1
46,3,12,14,2,3,0,4,1,0.0,0.0,60,38,0
45,0,8,11,4,0,4,4,1,0.0,0.0,48,38,0
70,1,11,9,6,7,1,4,0,0.0,0.0,20,38,0
46,3,11,9,5,7,1,2,0,0.0,0.0,30,13,0
20,3,15,10,4,5,3,4,1,0.0,0.0,40,38,0
36,3,12,14,4,11,1,4,0,0.0,0.0,40,38,0
38,1,15,10,2,4,0,4,1,0.0,0.0,40,38,0
27,3,15,10,2,9,5,4,0,0.0,0.0,40,38,1
51,5,9,13,2,11,0,2,1,0.0,0.0,55,38,0
39,3,15,10,2,3,0,4,1,0.0,0.0,50,38,1
45,3,8,11,2,9,0,4,1,0.0,1.1461540829013415,40,38,1
51,3,12,14,2,3,0,4,1,0.0,0.0,50,38,1
52,3,11,9,0,8,4,2,0,0.0,0.0,24,38,0
39,4,11,9,2,3,0,4,1,0.0,0.0,45,38,1
30,3,9,13,0,9,1,4,0,0.0,0.0,38,38,0
44,5,15,10,2,7,5,4,0,0.0,0.0,50,38,0
44,3,15,10,2,9,0,4,1,0.0,0.0,35,38,1
28,6,11,9,4,0,3,2,0,0.0,0.0,40,38,0
43,3,3,2,2,4,0,4,1,0.0,0.0,45,25,0
43,5,14,15,2,9,0,4,1,0.0,1.1461540829013415,50,38,1
38,3,11,9,2,11,0,4,1,0.0,0.0,45,38,0
41,3,15,10,2,7,0,4,1,0.0,0.0,35,38,0
36,3,9,13,4,9,1,4,0,0.0,0.0,40,38,0
32,3,11,9,2,6,0,4,1,0.0,0.0,42,38,0
45,3,11,9,0,5,4,2,0,0.0,0.0,40,38,0
30,3,12,14,3,9,1,1,0,0.0,0.0,40,35,0
25,3,6,5,4,6,1,4,0,0.0,0.0,38,38,0
57,7,5,4,2,14,2,4,1,0.0,0.0,45,5,0
21,3,2,8,4,6,1,2,0,0.0,0.0,40,38,0
43,1,15,10,0,3,1,4,0,0.0,0.0,40,38,0
19,3,0,6,4,5,3,4,1,6.38856140554563,0.0,35,38,0
21,3,2,8,4,6,3,4,1,0.0,0.0,25,38,0
40,3,8,11,4,11,4,4,0,8.452761331256848,0.0,50,38,1
38,0,9,13,2,10,0,4,1,0.0,0.0,55,38,1
24,3,8,11,4,7,4,4,0,0.0,0.0,32,38,0
18,7,11,9,4,14,3,4,0,0.0,0.0,20,38,0
54,3,12,14,2,9,0,4,1,0.0,0.0,40,38,1
29,3,15,10,2,11,5,4,0,0.0,0.0,40,38,0
19,0,15,10,4,0,3,2,0,0.0,1.1396915357474662,20,38,0
22,3,15,10,4,2,3,4,1,0.0,0.0,40,38,0
48,0,11,9,2,13,0,2,1,0.0,0.0,55,22,1
64,3,9,13,0,9,1,4,0,0.0,0.0,20,38,0
27,3,15,10,2,11,3,3,0,0.0,0.0,11,25,0
40,1,12,14,2,9,0,4,1,8.94754601503218,0.0,40,38,1
47,0,7,12,2,3,0,4,1,9.617470759403409,0.0,40,38,1
19,3,15,10,4,11,3,4,0,0.0,0.0,22,38,0
39,3,9,13,2,12,0,4,1,0.0,0.0,40,38,1
34,3,2,8,4,7,1,4,1,0.0,0.0,25,38,0
36,3,9,13,2,3,0,4,1,0.0,0.0,50,38,1
44,3,11,9,2,0,0,2,1,0.0,0.0,40,38,1
23,3,15,10,4,7,1,4,0,0.0,0.0,25,38,0
36,3,11,9,5,2,4,4,0,0.0,0.0,40,38,0
27,3,12,14,4,9,1,4,1,0.0,0.0,65,38,0
41,0,15,10,2,3,0,4,1,0.0,0.0,40,38,1
20,3,15,10,4,11,3,4,0,0.0,0.0,15,38,0
30,3,11,9,4,6,2,4,1,0.0,0.0,40,38,0
20,3,11,9,4,5,3,4,1,0.0,0.0,44,38,0
40,3,11,9,4,7,1,2,0,0.0,0.0,40,38,0
47,5,7,12,6,9,4,4,0,0.0,0.0,35,38,0
51,3,9,13,2,0,0,1,1,0.0,0.0,50,29,0
40,3,8,11,0,11,1,4,1,9.514215624322715,0.0,50,38,1
25,3,3,2,4,7,1,1,0,0.0,0.0,40,29,0
50,8,11,9,2,6,3,4,0,0.0,1.1458597492689129,40,38,1
26,3,11,9,2,2,0,4,1,0.0,0.0,45,38,0
62,6,11,9,2,13,0,4,1,0.0,0.0,44,38,0
34,3,15,10,0,6,1,4,0,0.0,0.0,40,38,0
28,3,11,9,4,0,1,4,0,0.0,0.0,35,38,0
37,5,15,10,0,11,4,4,0,0.0,0.0,40,38,0
34,3,15,10,0,0,4,4,0,7.999007213243955,0.0,65,38,0
58,1,11,9,2,7,0,4,1,0.0,0.0,40,38,1
26,3,11,9,4,5,3,4,0,0.0,0.0,40,21,0
56,3,9,13,0,9,4,2,0,0.0,1.1428456759801533,40,38,0
29,3,15,10,0,0,4,4,0,0.0,0.0,20,38,0
37,3,9,13,2,9,5,4,0,0.0,0.0,50,38,1
37,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
20,3,15,10,4,13,3,4,1,0.0,1.1396915357474662,40,38,0
26,3,11,9,4,13,1,2,1,0.0,0.0,37,38,0
45,4,15,10,2,3,0,4,1,0.0,0.0,55,38,1
20,3,1,7,4,2,1,4,1,0.0,0.0,40,38,0
35,3,11,9,0,6,4,4,0,0.0,0.0,38,23,0
29,3,11,9,2,6,5,4,0,0.0,0.0,40,38,1
71,7,4,3,2,14,0,4,1,0.0,0.0,40,17,0
37,3,11,9,4,7,4,2,1,0.0,0.0,48,38,0
40,3,6,5,0,13,1,4,1,0.0,0.0,30,38,0
33,3,11,9,2,3,0,4,1,0.0,0.0,40,38,0
22,7,11,9,4,14,4,2,1,0.0,0.0,8,38,0
32,3,9,13,4,9,3,4,0,0.0,0.0,40,38,0
39,1,9,13,2,9,0,4,1,0.0,0.0,40,38,1
17,7,0,6,4,14,3,4,0,0.0,0.0,25,38,0
53,3,4,3,2,6,0,4,1,0.0,0.0,40,38,0
33,3,9,13,2,9,0,4,1,8.895492631451633,0.0,40,38,1
60,3,5,4,2,11,0,4,1,0.0,0.0,50,38,0
43,5,9,13,2,3,0,4,1,0.0,0.0,60,38,0
29,3,11,9,2,2,0,0,1,0.0,0.0,65,38,0
40,4,14,15,2,9,0,4,1,0.0,1.154866514002217,40,38,1
62,3,15,10,2,10,0,4,1,0.0,0.0,40,38,0
30,3,0,6,0,13,3,4,1,0.0,0.0,40,38,0
18,3,15,10,4,11,3,4,0,0.0,0.0,15,38,0
49,3,15,10,5,11,4,4,0,0.0,0.0,36,38,0
57,3,11,9,2,13,0,4,1,0.0,0.0,42,21,1
37,3,11,9,0,6,3,4,0,0.0,0.0,40,38,0
66,5,11,9,2,2,0,4,1,0.0,0.0,20,38,0
50,3,11,9,2,0,0,4,1,0.0,0.0,35,38,0
24,3,11,9,2,7,0,4,1,0.0,0.0,40,38,0
31,3,15,10,2,2,0,4,1,0.0,0.0,45,38,1
38,3,7,12,4,7,4,2,0,0.0,0.0,30,38,0
37,3,11,9,0,6,4,4,1,0.0,1.142519563530657,50,38,0
62,5,11,9,2,13,0,4,1,0.0,0.0,30,38,0
54,3,11,9,2,3,0,4,1,0.0,0.0,48,38,1
56,1,4,3,2,13,0,4,1,0.0,0.0,40,38,0
24,1,11,9,4,0,3,2,1,0.0,0.0,35,5,0
29,3,11,9,0,2,1,4,1,0.0,0.0,50,38,0
53,5,11,9,4,2,1,4,1,0.0,0.0,35,38,0
56,5,11,9,2,2,0,4,1,0.0,0.0,40,38,0
60,7,15,10,2,14,0,4,1,0.0,0.0,2,38,0
38,5,11,9,2,4,0,4,1,0.0,0.0,50,38,0
52,3,0,6,2,13,0,4,1,0.0,0.0,55,38,0
28,3,7,12,4,0,1,2,0,0.0,0.0,38,38,0
46,1,15,10,2,3,5,4,0,0.0,0.0,50,38,0
43,3,8,11,4,9,1,4,0,0.0,0.0,40,38,0
24,1,15,10,4,0,1,2,0,0.0,0.0,40,38,0
64,3,11,9,2,4,0,4,1,0.0,0.0,70,38,0
43,0,8,11,2,9,0,4,1,8.04044688130311,0.0,40,38,1
64,3,11,9,2,0,0,4,1,0.0,0.0,45,38,1
40,3,11,9,2,5,0,4,1,0.0,0.0,40,38,0
